,subject,session,sent_complexities,avg_sent_complex,sd_sent_complex
696,109,12,"[11, 7, 14, 9, 9, 5, 5, 6, 11, 5, 9, 9, 6, 6, 12, 7, 6, 12, 7, 5, 5, 5, 15, 12, 5, 10, 8, 5, 9, 6, 5, 5, 9, 6, 10, 6, 12, 4, 8, 8, 10, 11, 10, 5, 6, 11, 18, 6, 8, 6, 7, 9, 6, 7, 5, 7, 9, 14, 15, 8, 13, 16, 10, 9, 8, 6, 7, 6, 6, 6, 11, 6, 13, 10, 10, 10, 10, 6, 6, 8, 4, 4, 6, 4, 6, 5, 6, 14, 5, 5]",8.088888888888889,3.0971113582549945
697,110,1,"[10, 10, 5, 9, 6, 4, 4, 8, 6, 4, 6, 6, 6, 11, 5, 9, 6, 5, 9, 6, 4, 5, 5, 5, 6, 5, 10, 5, 8, 7, 4, 8, 7, 4, 4, 6, 6, 5, 4, 10, 5, 7, 7, 4, 4, 6, 6, 5, 5, 6, 6, 4, 8, 4, 5, 9, 4, 4, 5, 10, 7, 5, 5, 5, 5, 6, 5, 5, 10, 5, 6, 8, 4, 7, 7, 7, 6, 6, 8, 5, 11, 4, 6, 5, 9, 7, 5, 5, 5, 7]",6.144444444444445,1.8652441669843483
698,110,2,"[6, 4, 4, 6, 6, 4, 9, 4, 6, 6, 4, 6, 6, 5, 6, 6, 6, 6, 5, 5, 4, 6, 6, 11, 5, 5, 4, 4, 7, 7, 8, 15, 10, 8, 5, 4, 7, 10, 5, 6, 7, 4, 4, 4, 7, 6, 5, 6, 4, 8, 4, 6, 4, 4, 4, 4, 5, 6, 6, 5, 5, 7, 7, 5, 4, 5, 5, 6, 4, 4, 4, 4, 7, 6, 5, 7, 5, 5, 6, 5, 6, 9, 18, 6, 6, 6, 5, 6, 5, 4]",5.855555555555555,2.1987931594455836
699,110,3,"[5, 12, 4, 5, 8, 5, 10, 5, 5, 7, 5, 5, 7, 6, 7, 5, 6, 5, 4, 5, 8, 6, 5, 5, 5, 5, 5, 4, 6, 7, 7, 6, 5, 4, 4, 6, 6, 4, 13, 4, 4, 4, 4, 4, 8, 4, 12, 6, 6, 5, 4, 6, 7, 9, 6, 6, 16, 13, 5, 7, 6, 9, 9, 10, 5, 5, 5, 6, 6, 9, 6, 4, 9, 10, 7, 12, 7, 4, 5, 5, 7, 5, 5, 6, 6, 5, 11, 12, 9, 5]",6.466666666666667,2.4908722256359206
700,110,4,"[4, 7, 5, 5, 6, 7, 4, 7, 7, 5, 5, 9, 7, 5, 5, 9, 5, 5, 8, 5, 7, 5, 4, 6, 6, 8, 5, 5, 8, 5, 9, 6, 5, 5, 6, 6, 9, 8, 5, 5, 6, 6, 6, 6, 6, 7, 5, 6, 8, 9, 9, 10, 5, 6, 6, 7, 6, 6, 11, 5, 8, 6, 6, 8, 4, 6, 11, 6, 7, 6, 14, 6, 5, 6, 5, 6, 4, 11, 9, 9, 6, 6, 5, 8, 6, 5, 5, 7, 7, 8]",6.5,1.8150604520082643
701,115,6,"[6, 5, 8, 5, 7, 5, 8, 7, 8, 7, 6, 12, 8, 9, 7, 6, 8, 10, 5, 10, 5, 7, 7, 7, 5, 7, 6, 9, 6, 6, 6, 6, 4, 6, 7, 10, 4, 6, 5, 6, 5, 7, 7, 6, 7, 7, 6, 5, 8, 8, 5, 7, 7, 7, 5, 5, 4, 7, 16, 7, 7, 9, 9, 7, 5, 5, 7, 4, 6, 7, 11, 12, 5, 6, 6, 6, 11, 5, 4, 10, 5, 6, 5, 6, 5, 6, 4, 5, 5, 5]",6.688888888888889,2.0420275569173585
702,115,7,"[10, 9, 10, 5, 8, 12, 12, 6, 5, 4, 4, 9, 5, 9, 15, 5, 5, 9, 6, 8, 5, 5, 11, 5, 9, 7, 7, 5, 5, 4, 6, 9, 6, 7, 6, 7, 4, 7, 9, 6, 6, 8, 21, 5, 9, 11, 5, 6, 7, 6, 9, 5, 21, 9, 12, 6, 9, 11, 6, 10, 8, 6, 6, 6, 8, 5, 8, 7, 8, 11, 7, 5, 9, 8, 6, 8, 6, 14, 7, 4, 4, 17, 11, 9, 9, 7, 7, 5, 5, 6]",7.722222222222222,3.2387507117466616
703,116,7,"[6, 10, 5, 6, 5, 4, 4, 4, 5, 5, 9, 5, 5, 6, 6, 9, 5, 6, 6, 13, 7, 5, 10, 5, 5, 5, 7, 6, 8, 6, 4, 11, 14, 6, 6, 7, 5, 8, 13, 5, 8, 5, 10, 6, 7, 8, 6, 7, 5, 6, 6, 7, 6, 4, 6, 5, 5, 6, 8, 4, 6, 7, 8, 6, 6, 4, 7, 4, 6, 6, 6, 10, 6, 6, 4, 4, 6, 6, 6, 5, 6, 7, 6, 9, 7, 4, 5, 5, 5, 7]",6.355555555555555,2.018311236383918
704,116,8,"[6, 6, 7, 11, 5, 6, 6, 8, 5, 5, 9, 5, 8, 7, 5, 6, 11, 7, 5, 7, 5, 10, 5, 7, 6, 5, 6, 5, 9, 8, 10, 8, 8, 5, 5, 9, 6, 9, 6, 11, 15, 6, 10, 6, 7, 5, 4, 6, 6, 8, 4, 6, 9, 6, 5, 18, 5, 8, 7, 12, 7, 5, 5, 11, 8, 9, 6, 7, 8, 5, 6, 8, 7, 4, 9, 6, 8, 17, 6, 10, 9, 8, 5, 11, 7, 6, 12, 8, 5, 7]",7.344444444444444,2.6083673527541285
705,117,4,"[9, 9, 9, 6, 4, 5, 6, 6, 4, 4, 11, 4, 6, 4, 10, 10, 7, 6, 6, 6, 6, 6, 6, 7, 6, 4, 9, 4, 4, 13, 13, 8, 8, 9, 4, 13, 6, 4, 6, 5, 5, 5, 9, 12, 6, 4, 4, 6, 4, 10, 10, 10, 6, 8, 6, 7, 7, 5, 9, 4, 5, 7, 5, 7, 10, 5, 5, 5, 5, 9, 5, 5, 6, 4, 6, 12, 4, 4, 10, 9, 8, 5, 7, 4, 5, 5, 6, 9, 9, 8]",6.711111111111111,2.4140535041683844
706,117,5,"[6, 5, 5, 5, 5, 5, 4, 10, 7, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 5, 5, 4, 6, 6, 6, 7, 5, 5, 7, 5, 7, 5, 4, 7, 6, 4, 5, 6, 5, 4, 6, 10, 6, 6, 6, 12, 5, 9, 5, 9, 8, 10, 7, 4, 9, 12, 4, 4, 12, 12, 7, 9, 5, 6, 7, 8, 7, 6, 11, 7, 7, 11, 7, 8, 7, 4, 9, 5, 4, 5, 8, 6, 5, 5, 5, 5, 4, 5, 8, 7]",6.355555555555555,2.0672639519213747
707,117,6,"[5, 7, 5, 5, 10, 10, 10, 6, 9, 7, 7, 6, 5, 6, 6, 8, 8, 12, 6, 6, 9, 7, 7, 10, 6, 12, 10, 6, 6, 9, 6, 7, 7, 7, 6, 7, 10, 4, 6, 5, 6, 12, 5, 10, 9, 6, 8, 9, 8, 18, 13, 7, 10, 6, 11, 10, 8, 5, 7, 7, 5, 7, 9, 5, 10, 5, 9, 5, 5, 5, 5, 7, 5, 6, 6, 9, 5, 10, 5, 6, 9, 5, 9, 9, 9, 5, 5, 6, 5, 6]",7.366666666666666,2.359142970562733
708,117,7,"[8, 5, 8, 8, 7, 4, 5, 5, 6, 5, 5, 5, 13, 6, 7, 9, 7, 7, 5, 9, 5, 9, 5, 5, 6, 7, 7, 8, 9, 9, 10, 13, 7, 9, 8, 5, 6, 9, 6, 5, 6, 6, 10, 11, 12, 9, 4, 6, 6, 11, 9, 7, 11, 14, 6, 9, 6, 5, 6, 6, 6, 9, 8, 6, 10, 5, 15, 5, 9, 7, 7, 7, 4, 6, 10, 11, 11, 5, 5, 5, 4, 11, 6, 12, 12, 11, 5, 8, 5, 12]",7.544444444444444,2.5697432258717177
709,119,1,"[6, 5, 5, 6, 6, 4, 4, 4, 6, 6, 5, 4, 8, 7, 6, 5, 6, 6, 5, 5, 6, 6, 5, 5, 4, 6, 6, 10, 4, 6, 5, 5, 5, 6, 5, 9, 6, 6, 8, 8, 6, 6, 6, 6, 4, 5, 8, 6, 8, 6, 5, 4, 9, 5, 6, 8, 6, 8, 4, 6, 5, 4, 4, 5, 5, 5, 6, 10, 8, 6, 6, 9, 7, 7, 7, 4, 8, 8, 7, 6, 6, 6, 7, 5, 9, 5, 6, 5, 5, 7]",6.0,1.4375905768565218
710,119,2,"[5, 5, 7, 6, 7, 7, 6, 6, 4, 6, 6, 6, 7, 6, 5, 4, 5, 5, 6, 6, 6, 4, 5, 5, 5, 5, 6, 10, 17, 5, 5, 8, 5, 4, 9, 5, 13, 5, 5, 5, 10, 5, 5, 6, 7, 7, 5, 5, 5, 5, 6, 6, 4, 7, 5, 5, 9, 7, 5, 8, 5, 5, 8, 5, 6, 6, 6, 5, 8, 6, 5, 6, 4, 4, 6, 6, 7, 6, 6, 6, 6, 5, 6, 6, 5, 7, 6, 5, 4, 10]",6.055555555555555,1.9053206852339182
711,119,3,"[6, 5, 6, 6, 4, 6, 14, 7, 7, 7, 4, 9, 8, 7, 5, 5, 6, 6, 5, 8, 6, 5, 5, 6, 6, 9, 7, 8, 10, 6, 4, 6, 10, 6, 5, 8, 4, 5, 8, 6, 8, 5, 6, 5, 8, 8, 5, 5, 5, 4, 8, 8, 13, 6, 6, 8, 5, 6, 7, 6, 4, 6, 5, 6, 8, 6, 7, 6, 7, 5, 6, 8, 8, 7, 5, 6, 7, 7, 6, 5, 10, 8, 4, 4, 4, 7, 5, 5, 4, 6]",6.388888888888889,1.817779136103812
712,119,4,"[5, 6, 6, 5, 6, 6, 8, 5, 5, 6, 6, 6, 5, 5, 11, 7, 5, 5, 5, 5, 9, 5, 6, 6, 6, 5, 5, 11, 9, 6, 9, 5, 5, 5, 5, 5, 7, 7, 8, 6, 6, 5, 5, 6, 7, 7, 5, 7, 7, 5, 5, 6, 6, 7, 6, 5, 6, 6, 5, 7, 6, 6, 6, 10, 5, 5, 7, 7, 7, 5, 6, 5, 6, 8, 6, 5, 4, 9, 5, 5, 6, 8, 8, 13, 5, 12, 7, 5, 6, 8]",6.311111111111111,1.677593808898424
713,119,5,"[8, 6, 5, 5, 5, 5, 5, 5, 6, 6, 6, 5, 5, 5, 6, 5, 5, 6, 6, 6, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 8, 5, 5, 6, 5, 5, 6, 8, 8, 6, 5, 8, 4, 5, 6, 6, 5, 5, 5, 13, 6, 6, 14, 4, 5, 5, 9, 9, 5, 6, 7, 5, 6, 14, 5, 9, 5, 8, 6, 6, 4, 8, 5, 5, 7, 4, 5, 6, 5, 5, 5, 5, 5, 6, 9, 7]",6.0,1.855921454276674
714,119,6,"[5, 5, 14, 10, 8, 5, 5, 6, 7, 6, 4, 11, 7, 5, 9, 6, 5, 4, 6, 6, 6, 10, 7, 5, 10, 9, 8, 7, 4, 5, 10, 8, 21, 9, 8, 9, 5, 6, 8, 4, 7, 6, 9, 5, 11, 5, 6, 8, 6, 7, 8, 7, 12, 6, 6, 8, 6, 6, 4, 6, 8, 6, 6, 6, 5, 9, 4, 14, 5, 4, 5, 8, 7, 5, 7, 7, 6, 5, 6, 7, 5, 10, 12, 6, 10, 9, 6, 6, 6, 5]",7.0777777777777775,2.6382981794995457
715,119,7,"[8, 6, 6, 10, 8, 7, 5, 10, 5, 7, 5, 5, 6, 5, 6, 5, 8, 6, 5, 5, 8, 5, 7, 6, 6, 6, 7, 4, 6, 6, 6, 6, 11, 11, 12, 15, 9, 10, 10, 4, 11, 5, 5, 7, 6, 5, 11, 5, 6, 8, 4, 6, 11, 5, 6, 10, 9, 5, 9, 13, 12, 8, 8, 10, 9, 5, 17, 6, 5, 5, 5, 9, 5, 6, 6, 5, 6, 5, 6, 6, 7, 5, 6, 7, 6, 5, 5, 8, 6, 8]",7.0777777777777775,2.504341908578325
716,119,8,"[13, 5, 10, 4, 6, 6, 8, 6, 8, 7, 6, 5, 8, 7, 6, 6, 7, 7, 7, 6, 6, 11, 5, 6, 7, 8, 6, 6, 11, 10, 6, 5, 7, 8, 11, 7, 6, 12, 5, 6, 6, 8, 7, 10, 11, 5, 8, 5, 6, 5, 4, 9, 8, 6, 6, 6, 7, 7, 7, 7, 7, 6, 13, 10, 11, 5, 5, 7, 8, 5, 8, 7, 10, 9, 5, 7, 5, 6, 9, 10, 16, 9, 6, 5, 5, 9, 4, 7, 7, 9]",7.277777777777778,2.231231736447022
717,119,9,"[6, 11, 6, 6, 8, 6, 7, 5, 7, 5, 6, 8, 7, 7, 6, 5, 8, 6, 5, 5, 6, 6, 9, 7, 5, 5, 5, 6, 9, 6, 6, 7, 5, 9, 7, 9, 6, 6, 5, 7, 8, 6, 8, 6, 9, 5, 7, 5, 11, 6, 11, 7, 6, 15, 6, 9, 6, 11, 8, 9, 5, 15, 5, 6, 6, 8, 7, 7, 6, 6, 6, 5, 5, 8, 6, 7, 5, 11, 5, 6, 9, 7, 4, 12, 5, 6, 6, 15, 8, 7]",7.044444444444444,2.2405907510253287
718,119,10,"[5, 10, 8, 6, 11, 5, 8, 5, 4, 5, 16, 7, 11, 5, 5, 4, 6, 14, 8, 10, 8, 6, 9, 6, 8, 6, 4, 6, 7, 9, 12, 11, 9, 11, 12, 4, 11, 5, 9, 4, 5, 8, 5, 6, 6, 6, 12, 8, 6, 8, 6, 7, 5, 6, 4, 8, 5, 9, 10, 10, 9, 8, 5, 6, 5, 5, 8, 9, 6, 6, 6, 5, 9, 5, 6, 5, 7, 10, 11, 9, 6, 5, 9, 11, 8, 9, 5, 6, 6, 10]",7.388888888888889,2.5019745288891087
719,119,11,"[6, 9, 7, 7, 6, 9, 8, 5, 5, 4, 4, 10, 5, 8, 7, 5, 5, 10, 6, 8, 7, 11, 8, 5, 14, 5, 8, 5, 10, 5, 11, 8, 6, 7, 12, 6, 5, 5, 10, 5, 9, 6, 5, 7, 9, 13, 8, 5, 5, 6, 4, 5, 4, 6, 9, 5, 6, 6, 10, 13, 5, 4, 7, 6, 6, 6, 7, 5, 6, 10, 6, 5, 5, 9, 18, 10, 5, 6, 6, 6, 6, 6, 13, 6, 7, 6, 6, 5, 5, 7]",7.033333333333333,2.5666666666666664
720,119,12,"[12, 6, 5, 8, 6, 8, 13, 6, 4, 4, 5, 9, 5, 4, 10, 8, 7, 6, 10, 4, 10, 6, 7, 7, 8, 6, 8, 5, 9, 4, 8, 5, 5, 6, 9, 5, 4, 12, 4, 17, 6, 8, 8, 4, 4, 6, 5, 5, 6, 5, 8, 4, 4, 6, 12, 7, 6, 4, 8, 4, 6, 6, 10, 5, 7, 5, 4, 5, 5, 6, 6, 8, 6, 7, 4, 4, 4, 5, 8, 7, 7, 11, 5, 5, 5, 5, 4, 5, 4, 6]",6.444444444444445,2.4226299351054705
721,121,4,"[4, 5, 5, 6, 6, 4, 5, 9, 5, 5, 6, 8, 8, 6, 6, 5, 5, 6, 7, 9, 6, 5, 6, 8, 6, 4, 6, 11, 7, 5, 11, 7, 11, 6, 5, 5, 10, 6, 6, 5, 6, 7, 8, 5, 5, 7, 9, 10, 9, 12, 6, 10, 6, 6, 5, 5, 6, 6, 5, 5, 5, 5, 6, 4, 4, 5, 9, 6, 6, 4, 6, 9, 4, 4, 10, 7, 4, 4, 4, 5, 9, 5, 5, 5, 5, 10, 7, 7, 4, 6]",6.311111111111111,1.953028670463985
722,121,5,"[5, 6, 5, 6, 6, 6, 5, 6, 6, 6, 6, 5, 6, 4, 5, 4, 5, 5, 8, 6, 7, 6, 5, 6, 8, 5, 7, 12, 5, 6, 7, 7, 5, 6, 6, 6, 7, 5, 6, 4, 6, 9, 5, 6, 6, 6, 6, 5, 6, 8, 6, 4, 5, 7, 7, 6, 6, 6, 5, 4, 5, 6, 7, 6, 6, 5, 9, 5, 5, 6, 6, 6, 6, 5, 6, 5, 5, 5, 6, 10, 10, 8, 6, 6, 8, 11, 9, 15, 4, 7]",6.222222222222222,1.7434179570141828
723,121,6,"[4, 5, 5, 5, 6, 5, 5, 9, 5, 6, 6, 7, 7, 12, 5, 5, 5, 6, 7, 5, 6, 6, 6, 6, 6, 7, 4, 7, 6, 8, 6, 6, 5, 13, 5, 5, 11, 11, 5, 6, 6, 5, 5, 6, 4, 6, 6, 4, 6, 8, 6, 4, 6, 8, 6, 6, 6, 6, 7, 7, 12, 7, 5, 5, 5, 6, 6, 5, 4, 5, 6, 10, 5, 6, 7, 6, 4, 6, 6, 6, 6, 9, 5, 6, 7, 6, 5, 5, 7, 5]",6.177777777777778,1.7611724489844052
724,121,7,"[6, 6, 6, 9, 8, 5, 8, 8, 8, 6, 6, 6, 11, 6, 9, 6, 6, 7, 5, 9, 7, 5, 5, 7, 5, 12, 4, 5, 5, 6, 4, 9, 6, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 4, 4, 5, 7, 6, 8, 10, 6, 6, 7, 6, 5, 6, 7, 8, 7, 7, 7, 6, 6, 5, 6, 6, 6, 5, 4, 7, 5, 6, 6, 8, 11, 6, 8, 7, 4, 4, 7, 7, 7, 7, 7, 6, 6, 6, 5, 6]",6.433333333333334,1.5638272140986533
725,121,8,"[6, 6, 5, 5, 5, 5, 5, 5, 10, 11, 6, 6, 7, 7, 5, 9, 6, 5, 6, 5, 6, 6, 5, 5, 7, 5, 6, 5, 5, 11, 9, 5, 8, 4, 10, 6, 8, 4, 9, 8, 9, 5, 8, 4, 4, 5, 5, 6, 8, 4, 5, 4, 5, 6, 5, 8, 5, 8, 4, 5, 5, 5, 4, 5, 7, 5, 6, 5, 5, 7, 5, 9, 6, 5, 6, 5, 5, 5, 5, 5, 6, 7, 9, 6, 5, 5, 6, 5, 5, 6]",6.0,1.6397831834998458
726,123,1,"[6, 9, 9, 4, 5, 7, 7, 9, 7, 7, 6, 7, 4, 4, 5, 9, 8, 5, 7, 9, 5, 6, 6, 9, 5, 10, 5, 8, 6, 8, 6, 6, 6, 6, 6, 5, 9, 4, 5, 5, 7, 5, 5, 9, 5, 5, 5, 5, 5, 6, 9, 9, 5, 5, 6, 6, 4, 13, 4, 5, 5, 6, 7, 6, 8, 6, 8, 6, 4, 8, 5, 6, 8, 5, 4, 6, 5, 4, 7, 6, 6, 9, 5, 8, 8, 6, 6, 6, 5, 4]",6.288888888888889,1.7207520606760833
727,123,2,"[8, 6, 5, 10, 6, 5, 7, 12, 5, 6, 10, 10, 6, 4, 7, 5, 6, 8, 5, 5, 6, 9, 4, 10, 6, 4, 6, 4, 6, 6, 6, 6, 8, 6, 10, 5, 6, 5, 7, 6, 6, 9, 6, 6, 5, 6, 5, 5, 8, 6, 4, 5, 5, 9, 9, 7, 5, 9, 10, 10, 5, 7, 8, 6, 4, 9, 5, 5, 8, 6, 6, 6, 6, 4, 6, 5, 6, 6, 6, 5, 5, 6, 6, 5, 5, 13, 6, 6, 4, 6]",6.4222222222222225,1.8795849292258222
728,123,3,"[5, 8, 6, 5, 6, 5, 9, 6, 13, 6, 6, 5, 12, 6, 5, 10, 6, 7, 5, 5, 6, 5, 10, 7, 6, 5, 5, 6, 7, 7, 8, 10, 10, 6, 5, 7, 4, 5, 8, 5, 5, 5, 5, 15, 6, 6, 5, 6, 5, 5, 10, 8, 5, 6, 6, 7, 5, 13, 6, 6, 6, 13, 6, 10, 6, 10, 6, 12, 5, 10, 12, 5, 7, 5, 7, 5, 5, 6, 7, 4, 9, 5, 5, 10, 6, 10, 5, 5, 11, 4]",6.888888888888889,2.4378699466015843
729,123,4,"[5, 5, 7, 6, 5, 4, 5, 9, 5, 5, 7, 6, 7, 5, 7, 6, 11, 14, 12, 6, 10, 7, 7, 7, 6, 6, 5, 6, 8, 5, 12, 5, 10, 8, 5, 10, 9, 5, 8, 5, 4, 10, 7, 4, 7, 6, 6, 6, 8, 5, 13, 6, 6, 11, 6, 6, 15, 7, 6, 10, 13, 6, 5, 8, 8, 5, 7, 8, 14, 11, 6, 6, 5, 9, 6, 11, 5, 5, 6, 6, 4, 8, 7, 9, 8, 8, 8, 5, 6, 5]",7.2,2.490872225635921
730,123,5,"[5, 9, 8, 9, 6, 7, 11, 10, 6, 5, 6, 7, 5, 6, 6, 7, 6, 5, 5, 9, 5, 5, 5, 7, 5, 6, 5, 7, 7, 5, 5, 8, 10, 6, 5, 8, 8, 8, 14, 9, 4, 5, 5, 11, 9, 6, 11, 15, 10, 5, 5, 5, 5, 5, 5, 13, 8, 6, 7, 5, 5, 5, 11, 5, 7, 5, 12, 6, 7, 6, 5, 5, 5, 9, 7, 5, 5, 8, 5, 5, 8, 6, 6, 12, 6, 5, 6, 9, 5, 8]",6.888888888888889,2.3354487764997804
731,123,6,"[6, 12, 5, 7, 6, 6, 5, 6, 7, 5, 5, 5, 13, 10, 5, 7, 4, 10, 12, 5, 7, 7, 7, 5, 6, 5, 5, 6, 5, 4, 10, 8, 7, 13, 5, 7, 5, 7, 14, 5, 12, 5, 10, 7, 7, 7, 7, 5, 7, 9, 8, 5, 6, 6, 5, 5, 5, 5, 6, 6, 6, 6, 5, 7, 4, 6, 6, 7, 8, 6, 6, 9, 9, 7, 5, 7, 8, 6, 6, 5, 9, 6, 6, 10, 9, 11, 11, 9, 6, 7]",6.944444444444445,2.222916558193617
732,124,1,"[5, 5, 8, 4, 6, 6, 8, 6, 8, 10, 6, 8, 7, 6, 7, 6, 7, 6, 13, 11, 6, 8, 7, 6, 7, 5, 5, 5, 6, 5, 5, 5, 6, 6, 5, 6, 8, 4, 6, 6, 5, 5, 6, 5, 5, 5, 5, 6, 7, 7, 6, 6, 4, 8, 6, 8, 8, 8, 6, 4, 5, 5, 4, 7, 5, 6, 4, 6, 6, 4, 6, 7, 10, 6, 6, 6, 6, 7, 7, 4, 5, 6, 9, 6, 4, 7, 4, 4, 5, 9]",6.177777777777778,1.6232873215777488
733,124,2,"[8, 4, 6, 7, 6, 6, 10, 6, 5, 6, 6, 5, 6, 6, 4, 9, 5, 7, 5, 7, 7, 9, 8, 6, 6, 8, 6, 5, 5, 7, 7, 7, 7, 4, 6, 7, 6, 8, 6, 5, 5, 5, 8, 5, 5, 5, 6, 5, 7, 6, 6, 6, 8, 6, 7, 7, 7, 4, 8, 4, 6, 5, 11, 10, 5, 6, 6, 6, 11, 10, 5, 9, 6, 12, 7, 8, 8, 6, 11, 6, 6, 5, 5, 4, 5, 6, 7, 6, 5, 5]",6.466666666666667,1.7074997966487595
734,124,3,"[5, 5, 6, 15, 9, 9, 7, 6, 6, 5, 6, 6, 5, 5, 8, 16, 10, 5, 5, 7, 6, 6, 4, 5, 5, 5, 13, 5, 5, 4, 5, 5, 5, 6, 7, 9, 6, 7, 7, 6, 6, 8, 6, 7, 5, 11, 6, 5, 8, 4, 5, 5, 5, 5, 6, 10, 6, 6, 6, 11, 5, 4, 7, 10, 10, 5, 6, 6, 8, 4, 10, 5, 6, 14, 5, 6, 4, 5, 6, 6, 5, 8, 6, 6, 6, 7, 8, 7, 6, 6]",6.611111111111111,2.3602939762497783
735,124,5,"[8, 7, 4, 6, 4, 8, 6, 7, 6, 8, 4, 6, 8, 6, 6, 6, 7, 6, 4, 6, 5, 6, 10, 8, 6, 6, 7, 5, 6, 10, 4, 12, 6, 10, 9, 10, 10, 11, 7, 6, 5, 4, 4, 7, 5, 7, 6, 9, 6, 5, 5, 7, 6, 5, 4, 5, 4, 8, 9, 5, 4, 5, 5, 7, 4, 6, 6, 4, 6, 7, 5, 5, 4, 9, 6, 5, 5, 6, 6, 4, 4, 4, 4, 6, 6, 5, 7, 5, 6, 5]",6.155555555555556,1.8129847159441013
736,124,6,"[6, 4, 5, 10, 11, 6, 5, 16, 6, 9, 5, 9, 5, 8, 5, 6, 4, 7, 6, 5, 5, 5, 8, 6, 9, 7, 6, 6, 9, 6, 7, 4, 5, 5, 7, 8, 5, 9, 8, 19, 5, 5, 8, 6, 5, 5, 5, 6, 4, 6, 5, 5, 5, 5, 6, 5, 6, 8, 10, 5, 6, 9, 6, 7, 6, 6, 5, 6, 7, 9, 11, 5, 8, 6, 10, 9, 7, 5, 6, 6, 5, 11, 5, 5, 6, 8, 4, 4, 4, 5]",6.6,2.42120263964465
737,124,7,"[4, 7, 5, 6, 6, 6, 6, 7, 6, 5, 5, 11, 4, 6, 5, 6, 7, 5, 7, 5, 5, 8, 6, 9, 6, 9, 6, 6, 6, 10, 5, 9, 4, 10, 6, 5, 9, 9, 7, 5, 6, 7, 8, 6, 7, 5, 5, 6, 6, 6, 6, 6, 5, 6, 9, 8, 11, 5, 5, 10, 7, 6, 6, 12, 13, 8, 5, 8, 9, 6, 5, 7, 6, 7, 8, 10, 8, 6, 5, 6, 5, 8, 9, 5, 4, 5, 10, 5, 6, 6]",6.7,1.8941430193567164
738,124,8,"[5, 5, 7, 5, 7, 6, 5, 5, 8, 4, 6, 5, 11, 4, 6, 6, 5, 6, 7, 9, 6, 5, 9, 6, 6, 11, 7, 5, 12, 5, 7, 10, 5, 11, 9, 5, 5, 5, 5, 8, 12, 8, 5, 10, 14, 6, 5, 8, 9, 7, 4, 6, 5, 6, 5, 6, 10, 4, 6, 6, 5, 10, 6, 5, 6, 5, 6, 5, 7, 7, 13, 5, 5, 5, 8, 6, 4, 7, 5, 6, 5, 6, 11, 7, 11, 6, 4, 5, 6, 5]",6.644444444444445,2.2524609312735215
739,124,9,"[6, 7, 9, 5, 6, 7, 9, 12, 6, 7, 9, 5, 5, 5, 6, 5, 7, 11, 9, 11, 12, 8, 6, 7, 5, 5, 4, 10, 13, 6, 4, 4, 5, 6, 8, 6, 9, 5, 6, 7, 6, 6, 6, 5, 5, 6, 10, 6, 5, 5, 6, 12, 8, 6, 11, 14, 10, 4, 6, 14, 4, 4, 10, 5, 5, 8, 5, 4, 6, 8, 5, 6, 4, 6, 6, 4, 9, 11, 6, 7, 7, 5, 6, 8, 5, 5, 5, 6, 6, 8]",6.866666666666666,2.423037579384833
740,124,10,"[10, 4, 6, 4, 11, 10, 7, 7, 9, 8, 8, 6, 5, 6, 7, 6, 7, 4, 6, 6, 11, 7, 12, 5, 5, 5, 8, 6, 9, 6, 4, 17, 14, 6, 4, 4, 6, 8, 9, 6, 6, 5, 6, 4, 8, 6, 5, 6, 6, 6, 5, 5, 7, 8, 5, 4, 8, 6, 5, 6, 6, 12, 5, 5, 6, 12, 6, 5, 4, 7, 7, 7, 6, 11, 7, 6, 6, 7, 6, 6, 5, 11, 8, 9, 5, 8, 5, 6, 10, 5]",6.833333333333333,2.3909551787239063
741,124,12,"[5, 4, 6, 9, 6, 16, 8, 6, 9, 6, 5, 4, 6, 6, 7, 9, 9, 6, 6, 7, 9, 10, 7, 7, 6, 7, 8, 5, 6, 4, 7, 6, 5, 9, 6, 5, 10, 6, 5, 7, 6, 6, 9, 6, 6, 9, 7, 8, 9, 9, 9, 8, 5, 6, 5, 5, 6, 9, 9, 8, 6, 8, 7, 9, 10, 6, 7, 7, 6, 6, 6, 10, 11, 7, 6, 7, 8, 5, 22, 8, 10, 5, 8, 8, 10, 14, 9, 5, 6, 4]",7.344444444444444,2.569743225871717
742,125,1,"[14, 5, 7, 6, 5, 6, 5, 5, 4, 6, 4, 5, 5, 6, 10, 5, 6, 4, 7, 5, 5, 6, 6, 5, 5, 5, 6, 5, 5, 5, 6, 5, 8, 5, 7, 5, 5, 6, 4, 8, 7, 5, 6, 5, 8, 6, 6, 8, 7, 5, 5, 5, 6, 5, 12, 4, 6, 4, 4, 6, 7, 7, 4, 5, 9, 5, 7, 4, 10, 4, 6, 4, 5, 6, 4, 5, 6, 7, 6, 6, 9, 6, 6, 12, 4, 6, 6, 5, 11, 4]",5.977777777777778,1.8913709183069523
